id;global_id;kontext;cor_conceptual_head_+1_lemma;target_noun_lemma;Kommentar;Status;Adverbial;prozess;Typ;Valenz;prep_meaning_parent;prep_meaning_leaves;;;;;;;;;
953;nzz_1996_10_01_a20_seg10_s5;Junge flämische Juristen konterten mit einem Verfassungsentwurf für Flandern , allerdings innerhalb eines belgischen Bundesstaats . ;kontern;verfassungsentwurf;;not_done;;;;;regiert modal ;regiert ein_vorgang ;;;;;;;;;
954;nzz_1993_05_10_a119_seg3_s9;Ein Glück für die Zürcher , dass Sutter - er bereitete mit präzisem Flankenball auf Willems Kopf das 1 : 0 auf souveräne Weise vor - zusammen mit Bickel ein wirkungsvolles Duo bildete . ;bereiten;flankenball;;not_done;;;;;modal ;ereignis_oder_handlung ein_vorgang ;;;;;;;;;
955;nzz_1994_03_30_a31_seg5_s1;Der Vorstand der « Steiermärkischen » begründete den Verkaufsbeschluss mit dem Umstand , dass der Plan zur Gründung einer Sparkassenholding obsolet geworden sei , weil die Bank Austria nicht mehr bereit sei , ihre Anteile an der GiroCredit zu verkaufen und mit dem Beschluss der Allgemeinen Sparkasse Linz der « Zug in Richtung Bank Austria abgefahren sei » . ;begründen;umstand;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
956;nzz_1994_03_26_a23_seg4_s3;Clinton erklärte die Differenz mit einem Darlehen , mit dem er Anfang der achtziger Jahre seine Mutter bei einem Hauskauf unterstützt hatte und das dann irrtümlicherweise zu seinem Verlust beim Whitewater- Unternehmen hinzugerechnet worden sei . ;erklären;darlehen;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
957;nzz_1994_03_25_a188_seg3_s5;Die Akten wurden denn auch an den Bauausschuss der Stadt Winterthur zurückgewiesen mit der Anweisung , die fehlenden Antworten nachzuliefern . ;zurückweisen;anweisung;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
958;nzz_1994_03_29_a71_seg6_s3;Bei passiven Systemen - es sind die in unserem Land bis heute verbreitetsten - erkennbar am « Gummibalg » am Zapfhahn , wird mit der Messung des natürlichen Gegendrucks die Gasmenge gemessen , die beim Füllen des Fahrzeugtanks in den Erdtank zurückfliesst . ;messen;messung;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
959;nzz_1994_03_23_a171_seg3_s5;Es stellt sich natürlich die Frage , ob und wie der genetisch widersinnige Konsum von nahen Blutsverwandten , die ja mit einem sehr ähnlichen Genom ausgestattet sind , unterbunden wird . ;ausgestatten|ausstatten;genom;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
960;nzz_1994_03_24_a201_seg5_s4;So stehen denn , woran in alter Zeit kaum je Zweifel aufgekommen waren , mit einem Mal die natürlichen Heilmittel wieder in Ansehen . ;stehen;mal;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
961;nzz_1994_03_22_a180_seg14_s9;Darüber sind sich , neben der Swissair , auch die Deutsche Lufthansa oder British Airways einig , die auf ihren Nachtflügen in der First class erst kürzlich einen sogenannten « sleeper service » - mit Kissen , Duvet , Sitzüberzügen und bei British Airways sogar mit einem Pyjama - eingeführt haben . ;einführen;pyjama;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
962;nzz_1994_03_23_a87_seg3_s10;Mit einer Schenkung von 100 000 Franken bedachte die Atel auch die Stiftung zugunsten geistig Behinderter und Zerebralgelähmter in Olten , und ebenfalls 100 000 Franken erhalten verschiedene Institutionen im Kanton Tessin , mit dem das Elektrizitätsunternehmen durch die Gotthardleitung verbunden ist . ;bedachen|bedenken;schenkung;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
963;nzz_1999_10_16_a231_seg10_s22;Als Hosslis Unterricht seitens des Rektorats mit Kopie ans Erziehungsdepartement demontiert wird , reicht Hossli seine Demission als Theaterleiter ein . ;rektorat;kopie;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
964;nzz_1999_10_11_a126_seg3_s10;Beide sprachen Deutsch mit vermutlich slawischem Akzent . ;sprechen;akzent;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
965;nzz_1999_10_11_a127_seg3_s6;In jener Grollfeuer lodert die Seele von Schwab , und Jennifer Minetti drehte mit preussischem Akzent die Gefährlichkeit des Textes noch um eine Windung enger . ;drehen;akzent;;not_done;;;;;modal ;ein_vorgang abstraktes_objekt ;;;;;;;;;
966;nzz_1993_09_18_a5_seg6_s5;Obschon mit einem Akzent , der Amerikanern zur Ehre gereichen kann , sprechen manche Anglophonen das Französische fliessend . ;können;akzent;;not_done;;;;;konditional modal ;ein_vorgang ;;;;;;;;;
967;nzz_1993_09_18_a35_seg3_s3;« Im Schosse dieser Familien hätte Jean-Jacques [ Rousseau ] die Regeln der Erziehung abschreiben sollen » , meint Bestuschew mit einem polemischen Seitenhieb gegen die Blasiertheiten der russischen Kapitale , in der all das verachtet wird , was in Reval für so viel Frische sorgt : ausgewogener Lebenswandel , gesunde Ernährung , Vernunft und Geschmack . ;--;seitenhieb;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
968;nzz_1994_04_14_a139_seg3_s6;Er hat ein schmales Gesicht , dunkelbraune , kurze Haare und sprach gebrochen deutsch mit südländischem Akzent . ;sprechen;akzent;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
969;nzz_1994_04_09_a147_seg3_s13;Und am Beckenrand in Bonn präsentierten nur wenig später die Athleten stolz eine Doping- Resolution , in der Spitzensportler mit Unterschrift festhielten , keine verbotenen Substanzen oder Arzneimittel selber zu nehmen , zu vertreiben oder zu beschaffen und unangemeldete Kontrollen in den nationalen Verbänden zu akzeptieren . ;festhalten;unterschrift;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
970;nzz_1994_04_09_a146_seg3_s13;Beide Täter sprachen deutsch mit südländischem Akzent . ;sprechen;akzent;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
971;nzz_1994_04_12_a23_seg9_s3;Unerträglich sei so etwas , und mit deutlichem Seitenhieb auf die Bonner Regierung fügte das Gericht in seiner Urteilsbegründung hinzu , die vom Auswärtigen Amt praktizierten diplomatischen Teegespräche mit syrischen Diplomaten und Politikern reichten nicht aus . ;fügen;seitenhieb;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
972;nzz_1993_04_24_a176_seg8_s7;Entsprechend wurde auch die anlässlich seines Bonn-Besuches erfolgte deutsche Zinssenkung in Frankreich als ein gutes Omen für die französisch-deutsche Kooperation und fast als ein persönlicher Erfolg des neuen französischen Regierungschef hingestellt : « Die Bundesbank grüsst Balladur mit einer Zinssenkung » , titelte am Freitag mit viel Phantasie die französische Tageszeitung « Liberation » . ;grüßen;zinssenkung;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
973;nzz_1997_12_17_a209_seg7_s3;Im Rahmen des nationalen Forschungsprogramms « Nanowissenschaften » hat unsere Forschungsgruppe von der Universität Bern einen neuen Mechanismus der Kristallbildung entdeckt , wonach mit einer voraussagbaren Erfolgschance von nahezu 100 Prozent die Synthese von polaren Materialien möglich wird . ;werden;erfolgschance;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
974;nzz_1998_10_30_a160_seg3_s7;Sie sprach hochdeutsch mit Akzent und trug einen dunklen Jupe und eine dunkle Jacke . ;sprechen;akzent;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
975;nzz_1998_09_02_a176_seg3_s15;Anders der Stäfner Räuschling von Bernhard Bertschinger von Stäfa , der frisch und mit schöner Blume ein guter Begleiter zu einem einheimischen Fischgericht ist . ;frisch;blume;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
976;nzz_1997_02_11_a107_seg3_s9;Wenige Seiten weiter zeigt sich , aller Professoreninsignien bar , Jean Starobinski als « armer » Poet , ohne Krawatte , mit verschlissenem Mantel . ;bar;mantel;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
977;nzz_1997_02_08_a172_seg3_s5;Einstweilen wird nur die Frage einer sanften Routenkorrektur erwogen : denkbar wäre gemäss den Ausführungen von Monika Spring ein Zwischenhalt auf dem Paradeplatz oder auf dem Münsterhof , um dort , am « Nerv der Banken und des Grosskapitals » einen ersten Teil der Reden - mit entsprechender Stossrichtung - zu halten . ;halten;stosrichtung|stossrichtung;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
978;nzz_1997_02_14_a128_seg2_s6;Und auch besetzungsmässig beschreitet Herreweghe einen Mittelweg : Der Chor mit rund fünfzig Sängerinnen und Sängern und das mit historischem Instrumentarium ausgestattete Orchester mit über sechzig Musikerinnen und Musikern sind , wenngleich nicht derart üppig wie bei Levine oder Klemperer , so doch vergleichsweise stark besetzt . ;ausgestattet;instrumentarium;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
979;nzz_1993_04_16_a162_seg2_s2;( Reuter ) Das Bruttoinlandprodukt ( BIP ) Neuseelands ist nach Schätzungen des Statistikamtes im vierten Quartal 1993 mit einer Rate von 1,5% gewachsen . ;wachsen;rate;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
980;nzz_1993_04_15_a25_seg5_s7;Das Liberale Forum geht in die Wahlen mit einem zweifachen Handicap , das mit der Popularität Heide Schmidts , die von den meisten grossen überregionalen Printmedien noch immer als die mutige Bezwingerin Jörg Haiders gefeiert wird , wohl allein nur schwer wettgemacht werden kann . ;gehen;handicap;;not_done;;;;;modal beteiligung ;komitativ_b ein_vorgang ;;;;;;;;;
981;nzz_1994_03_02_a195_seg2_s2;"Ein solches Gen trägt den Code für das jeweils gewünschte Enzym ; die in grossen Fermentern gezüchteten Wirtorganismen exprimieren dieses Gen mit hohem Wirkungsgrad . ";--;wirkungsgrad;;not_done;;;;;modal vorhandensein ;vorhandensein_im_engeren_sinne ein_vorgang ;;;;;;;;;
982;nzz_1994_03_04_a136_seg3_s17;"Mit scharfem Strich entwirft Trevor zu Beginn diesen feisten , phantasielosen Krämer , dessen erotische Bedürfnisse mit verhohlenen Seitenblicken auf eine bestrumpfte Wade oder ein fülliges Décolleté schon abgetan sind ; und schattiert dann nach und nach die Skizze mit weicheren Stiften - so sparsam , dass man den Effekt erst am Ende bemerkt . ";entwerfen;strich;;not_done;;;;;modal ;ereignis_oder_handlung ein_vorgang ;;;;;;;;;
983;nzz_1999_12_06_a112_seg3_s2;Nach zweimonatiger Umbauzeit ist das Restaurant Hirschen auf der Albispasshöhe ( Tel. [ 01 ] 713 00 28 ) mit neuem Konzept und unter neuer Leitung wiedereröffnet worden . ;wiedereröffnen;konzept;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
984;nzz_1999_12_08_a189_seg3_s20;Dass er wortkarg , mit zurückhaltendem Strich eine Figur skizzieren kann , von der man gerne mehr gewusst hätte - bevor sie mitsamt ihrer Photoausrüstung im Meer ersäuft ( « Paul » ) . ;skizzieren;strich;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
985;nzz_1999_12_09_a76_seg6_s1;London weist für Eurobonds nicht nur eine Quellensteuer , sondern mit Verweis auf den administrativen Aufwand auch die als Alternative mögliche Meldepflicht zurück . ;für;verweis;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
986;nzz_1993_02_20_a61_seg8_s3;Das CSEM hat die Technologie jener Forschungsstätten geerbt und - mit einem starken Akzent auf der Spitzenelektronik - weiterentwickelt . ;weiterentwickeln;akzent;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
987;nzz_1998_02_21_a258_seg6_s53;Die Leute sprechen mit irischem Akzent . ;sprechen;akzent;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
988;nzz_1998_02_25_a187_seg3_s21;"Seine Sprache schaut dem Volk aufs Maul und überhöht mit feinem Finger ; seine Figur ist eine Paraderolle für einen Schauspieler , der , wie Burkhard , säuische Angebote durch angeborene Distinktion ausschlägt . ";überhöhen;finger;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
989;nzz_1998_02_26_a219_seg4_s1;Mit Makel der Zweitklassigkeit behaftet ;na;makel;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
990;nzz_1993_05_12_a155_seg4_s6;Das « dritte Bein » der Atag-Gruppe , das mit einem unveränderten Anteil von 20,7% am gesamten Dienstleistungsertrag aus dem Bereich Informatik ( Atag Informatik AG und Datron AG ) besteht sowie mit einer entsprechenden Quote von 12,7 ( 14,7 ) % aus der Sparte Markt- und Meinungsforschung ( IHA Institut für Marktanalysen AG ) , zeigt eine gegensätzliche Entwicklung . ;mit;quote;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
991;nzz_1993_05_07_a46_seg2_s6;Die eigene ( Film- ) Geschichte wurde mit einer unterhaltsamen Retrospektive von Mandarin-Musicals und Pop-Filmen der vierziger bis sechziger Jahre aufgearbeitet . ;aufarbeiten;retrospektive;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
992;nzz_1993_05_15_a175_seg10_s6;Am 1. Juni tritt dann der neue Stufenplan mit einer Zulage von 15% ( gegenüber März ) in Kraft . ;treten;zulage;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
993;nzz_1993_05_08_a126_seg6_s1;An der Ausstellungseröffnung verdeutlichte der Ausgrabungsleiter die Bedeutung des Forschungsziels mit einer Parallele zur jüngeren Geschichte des Nahen Ostens . ;verdeutlichen;parallele;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
994;nzz_1996_02_05_a84_seg3_s15;Mit erstaunlich sicherem Strich , der allerdings nie energisch festlegt , sondern die Konturen der schlanken Körpersilhouette und die feinen Linien des Gesichtes mit dem introvertierten Blick gleichsam liebkosend umreisst , scheint sie weniger die Präsenz des Knaben bezeugt als auf seine gefährdete Zerbrechlichkeit hingewiesen zu haben . ;umreißen;strich;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
995;nzz_1996_12_28_a132_seg4_s3;Hellwach , erlebnishungrig und dabei so en passant zugestiegen wie in den ÖV , mit dem sie üblicherweise eine Theaterveranstaltung besuchen , mit Vorzug aber ein Musical . ;hellwach;vorzug;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
996;nzz_1996_02_01_a165_seg7_s3;Mit Verweis auf die neuere Praxis des Kassationsgerichtes hat das Obergericht nun die Verwendung der indirekten Belastungen des Knaben über Dritte aus dem Recht gewiesen , weil dadurch das vom Vormund ( im Namen des Geschädigten ) wahrgenommene Zeugnisverweigerungsrecht aufgehoben würde . ;weisen;verweis;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
997;nzz_1996_02_05_a137_seg5_s10;Jedoch war nun plötzlich Stall Waldis Vicomte des Mottes zur Stelle , welcher mit starkem Antritt zur Spitzengruppe aufschloss und diese scheinbar mühelos passierte . ;aufschließen;antritt;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
998;nzz_1996_12_30_a128_seg3_s9;Auch im Text wird die Statur des Kanzlers gleichsam aus dem Verlauf der Zeitgeschichte heraus gemeisselt - mit oft weit ausholender Geste , mit viel Sympathie , mit offener Bewunderung . ;meißeln;geste;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
999;nzz_1994_02_25_a100_seg2_s1;Prag , 24. Febr. ( Reuter ) Seit Tagen verschicken in der Tschechischen Republik unbekannte Absender ihre Post mit einem selbstentworfenen Wertzeichen , das einen nackten Mann in Vorderansicht als Motiv zeigt . ;verschicken;wertzeichen;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
1000;nzz_1999_04_03_a238_seg2_s9;"Hier muss man hinzufügen : mit gutem Vorsatz ; denn die Albaner haben es im Laufe der Geschichte nie gelernt , Gemeindeeinheiten , die die Grossfamilie überragen , zu bilden . ";hinzufügen;vorsatz;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
1001;nzz_1998_09_26_a249_seg3_s11;Und wenn es im Menu hiess , « nos desserts » , so war der Pluriel diesmal angebracht : « Wir beginnen unsere Desserts mit ... » , erklärte der liebenswürdige Kellner einleitend , und nach der ersten gelieferten Runde von köstlichen Süssigkeiten annoncierte er : « Nous terminons les desserts avec ... » Gestylte Sitten und Gebräuche übrigens auch beim Empfang einzelner Gäste : Jacques oder Laurent Pourcel - das ist in diesem Fall kaum auszumachen - führt die ankommenden Gourmets in das Glashaus , übergibt sie mit würdiger Geste dem Dritten im Bunde , dem Patron im Saal , Olivier Chateau , und entschwindet wieder gemessenen Schrittes der Küche entgegen . ;übergeben;geste;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
1002;nzz_1999_04_03_a199_seg2_s2;Die Informationsbeauftragte im Departement der Industriellen Betriebe , Heike Pohl , wechselt Anfang Mai in einen dieser Betriebe , in die Wasserversorgung , um dort - mit vermindertem Pensum - ebenfalls Öffentlichkeitsarbeit zu betreiben . ;betreiben;pensum;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
1003;nzz_1999_04_03_a247_seg11_s27;Für Okot ist die Négritude eindeutig der falsche Weg , weil sie sich - wenn auch mit umgekehrtem Vorzeichen - auf Europa bezieht . ;beziehen;vorzeichen;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
1004;nzz_1993_07_29_a145_seg7_s1;Da weitere Mitgliedstaaten mit dem Schlagwort der Subsidiarität gegen eine Ausweitung der Brüsseler Kompetenzen zu Felde zogen , musste die Kommission gar befürchten , dass sich ihre Vorschläge als Bumerang erweisen . ;ziehen;schlagwort;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
1005;nzz_1993_07_30_a131_seg4_s9;Auch die Geldmenge M3 expandierte jüngst mit einer Rate von 7,1% . ;expandieren;rate;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
1006;nzz_1999_05_26_a167_seg3_s16;Alle drei Fahrgäste sprachen deutsch , mit unbekanntem Akzent . ;deutsch;akzent;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
1007;nzz_1999_05_22_a260_seg11_s1;Er führt in Monte Carlo das im Hôtel de Paris eingerichtete « Louis XV » , in Paris das « Alain Ducasse » , in Moustiers-Sainte-Marie in der Provence die einfachere « Bastide de Moustiers » und , seit wenigen Monaten , in Paris das « Spoon » mit neuartigem Konzept . ;in;konzept;;not_done;;;;;modal vorhandensein ;vorhandensein_im_engeren_sinne ein_vorgang ;;;;;;;;;
1008;nzz_1999_05_26_a183_seg3_s44;Überall auf der Insel erinnerten ihn Pfiffe und Schmährufe an den mit roter Karte bestraften Aussetzer im WM-Spiel gegen Argentinien , der nach Meinung von Fans und Experten das englische Team ums Weiterkommen brachte . ;bestraft;karte;;not_done;;;;;regiert modal ;regiert ein_vorgang ;;;;;;;;;
1009;nzz_1995_05_15_a34_seg10_s5;Nach dem vom Vorstand genehmigten Text wäre ein Migrationsgesetz mit dem folgenden Grundsatz zu erlassen : « Die jährliche Zahl der Einwanderer aller Kategorien darf die Zahl der Auswanderer aller Kategorien des Vorjahres nicht übersteigen . ;erlassen;grundsatz;;not_done;;;;;modal vorhandensein ;synthetisch ein_vorgang ;;;;;;;;;
1010;nzz_1995_05_13_a19_seg8_s7;Die populäre Kiewer Tageszeitung « Kiewskie Wedomosti » kommentiert den Clinton-Besuch mit einer Karikatur auf der ersten Seite : die Präsidenten Clinton und Kutschma beim diplomatischen Händedruck - doch mit zurückgewandten Köpfen , die nach Boris Jelzin blicken , der beiden im Rücken steht . ;kommentieren;karikatur;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
1011;nzz_1995_05_16_a145_seg11_s12;Erscheint dem Staat ( das heisst letztlich dem Souverän des Kantons Zürich ) der Aufwand für die Kirchen als zu hoch , so ist dieses Problem nicht mit einem strukturellen Kahlschlag zu bereinigen , sondern sachbezogen zu prüfen . ;bereinigen;kahlschlag;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
1012;nzz_1995_05_15_a140_seg3_s16;Mit zunehmendem Masse wurde die Mannschaft stilsicherer , und sie entschied die Partie letztlich mit dem schönsten Spielzug des gesamten Abends für sich . ;entscheiden;spielzug;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
1013;nzz_1995_05_15_a19_seg6_s4;Die religiöse Oppositionspartei Mafdal beklagte unterdessen die Tatsache , dass sich die Regierung mit einer solchen Zusicherung die Hände bei der zukünftige Entwicklung der Stadt Jerusalem gebunden habe . ;binden;zusicherung;;not_done;;;;;modal ;ein_vorgang ;;;;;;;;;
